Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,0,1,2,3,4,5,6,7,8,9,label
0.42061654,0.32927617,0.22571743,0.058487255,0.6519075,-0.0034027938,0.0029114478,0.07265815,-0.044319592,0.1247887,0.123433925,0.06549031,0.23361507,0.91805077,0.0042903605,-0.08403717,-0.042257298,-0.06981515,0.78594637,0.4097256,-0.028605962,0.41932836,0.14801833,0.46847773,-0.0016474075,0.040086064,0.1886667,0.26913977,0.2587675,-0.03925728,0.07965103,0.092531934,0.06767749,-0.08408802,0.23559034,0.18947878,0.51869506,0.062667616,0.7312404,-0.25729463,0
0.5440213,0.16548939,0.23570365,0.590348,0.4611095,0.09482423,-0.0474096,-0.03810844,-0.053087838,-0.19680935,-0.19896625,0.04412601,-0.05703492,0.4975393,-0.06113673,-0.05984409,-0.07214702,0.017819991,0.47004274,0.3650389,-0.02780147,0.30519024,0.046482872,0.3370955,0.012011059,0.01394699,-0.0020151427,0.7466558,0.75935435,0.012653469,0.041430824,0.24630518,0.17998558,-0.07386496,-0.003444064,-0.09928626,0.15690309,-0.19596387,0.30802226,-0.006914818,1
0.027295433,0.20628685,0.22653687,0.7102381,0.27383626,0.0009934638,0.059150897,-0.030104557,-0.029505754,0.0870459,0.07547861,0.20055275,0.15182528,0.8127783,0.020678481,-0.093299605,-0.097457305,0.0643436,0.054968476,0.43979776,0.021098515,0.4587262,0.053151615,0.4197208,0.10224904,-0.013765467,0.14757848,0.64222705,0.67534184,-0.028427258,0.05375714,0.11739265,0.075153574,-0.13795891,0.3924371,-0.044404816,-0.050937884,0.27218756,-0.09720385,0.26176068,1
-0.17917033,0.54064476,0.47870198,0.6895428,0.81299734,0.082961515,0.04533864,-0.008385424,-0.003978267,-0.110911265,-0.088164866,-0.0115916785,0.081092045,0.8940633,-0.056626156,0.002986888,-0.0133174425,0.057337064,0.04024304,0.39740014,-0.01390886,0.45694846,0.070245996,0.25010544,0.022241913,0.11504029,0.004232441,0.56642807,0.54864675,0.02735144,0.008644047,0.20508982,-0.054712705,-0.16277462,0.53586674,0.1618699,-0.05995447,0.3713067,0.1369728,0.41464183,1
0.09287826,0.35997579,0.25192615,-0.089755714,0.7120862,0.0818336,0.02290454,0.07141165,-0.0103977565,-0.11540642,-0.13462287,-0.17444302,-0.02348928,0.8967597,-0.055516753,-0.0067658974,0.0036014107,0.014275375,0.630414,0.23801363,-0.08053801,0.28176934,0.051856004,0.2898769,-0.016096914,0.01757524,0.11720966,-0.020651435,0.031133693,-0.015324015,0.10021114,0.29958528,-0.054142796,0.020029334,0.31853873,0.027249351,0.24683201,0.23270163,0.4263388,0.2527297,0
-0.14600246,0.14511466,0.124671765,0.3333867,0.32747078,0.09542705,-0.007816196,-0.016902372,0.051957548,0.12638186,0.11941692,0.11616476,0.13321535,0.9162388,-0.028873984,0.0045244778,-0.012665757,0.008913996,0.18306017,0.3806542,0.043700434,0.3288774,-0.010466101,0.2704856,-0.01903878,0.12558301,0.07254711,0.07829639,0.14864247,0.08518386,-0.10164847,-0.18452162,-0.13302232,-0.04139056,0.60370994,0.09694251,0.32727253,0.1264139,0.3461878,0.28796795,0
0.4716249,0.413128,0.5235835,0.6774775,0.7796194,-0.000357151,-0.10064888,0.06607431,-0.010604764,0.14619593,-0.025802119,0.066260934,0.14067295,0.7501451,-0.067163214,-0.032866735,0.062002085,-0.03600453,0.4159369,0.37998784,0.055266693,0.4000823,0.092237666,0.42094904,-0.004156085,0.088657305,-0.07374858,0.77689236,0.7792494,0.033859275,0.018916083,0.07116101,0.014954987,0.06780919,0.061394833,0.31241584,0.19305313,0.24672861,-0.22967747,0.36148953,1
0.55601674,0.30627152,0.37455142,0.6110095,0.57093936,-0.013440234,-0.10955168,0.06861117,-0.06502073,-0.051360324,-0.120749496,0.04873442,0.09686866,0.47373936,-0.003742033,-0.078022145,-0.01170998,0.045058962,0.45889667,0.32534543,0.0010991017,0.33421382,0.11121102,0.35409123,-0.0110725295,0.053460002,0.024071898,0.74619985,0.7483554,-0.04245903,0.1536924,0.017005572,0.26931673,-0.089942224,0.22618508,-0.015438809,-0.018048031,0.063917816,0.19943541,-0.06309116,1
0.5081574,0.20627818,0.2954714,0.4444845,0.41439193,-0.01765983,-0.018588897,0.08392457,-0.056414604,0.03602066,-0.086076796,0.019786008,0.06413577,0.475143,-0.08749611,-0.001370811,0.014105738,0.095229834,0.3887292,0.21615213,0.01255108,0.35792395,0.11492026,0.3446022,-0.057049852,0.018501297,-0.022560202,0.6448617,0.6893772,-0.04280819,0.1183447,-0.06337638,0.036654405,-0.022637326,0.2388193,0.1222168,-0.062001225,0.021764094,-0.054231763,0.20417267,1
-0.19039544,-0.03756329,-0.0066039553,0.15047134,0.028974785,0.058885477,0.020045348,-0.056849606,0.0625926,-0.109762624,-0.10000574,0.05883192,-0.0712772,0.9252619,-0.02838425,0.10896133,0.0425521,0.021807784,0.30641228,0.3745221,0.017236995,0.3596451,0.039075278,0.30240205,0.038024187,0.08044098,-0.011829901,0.052926373,0.073915884,0.017109208,0.009527231,0.28887796,0.2594544,-0.0400123,-0.078164354,-0.15530658,0.66586936,0.15789174,0.08164853,0.3668193,0
0.41410628,0.38333365,0.2837375,0.6367395,0.6117388,0.018324947,-0.04102547,0.097974464,-0.058702078,0.12903649,0.092346616,0.15354022,0.18393366,0.67723155,-0.012144438,-0.03016205,-0.022746496,0.029843329,0.39743057,0.36177328,0.032581225,0.30230722,-0.039325844,0.38565612,-0.024800783,-0.103502706,-0.006899417,0.74940354,0.7607881,0.050037056,0.097004555,-0.1182103,-0.028159983,-0.0031288401,0.29995587,0.08557967,0.19471733,0.07457251,0.12956202,0.15115,1
0.59226775,0.30710194,0.34331974,0.86950743,0.5123581,0.04880979,-0.12941802,0.07861163,-0.021043979,0.116315804,0.014399107,0.13724074,0.07662647,0.8457975,-0.094225876,-0.009289269,-0.12338909,0.056336444,0.3059439,0.49496913,-0.014571857,0.53273416,0.22679807,0.5600224,0.20219775,0.07429453,0.12090497,0.90052724,0.89224195,-0.039410055,0.20560224,-0.34730703,-0.05326546,0.08866257,0.6140678,0.3930116,-0.027940594,0.6672346,-0.04448276,-0.05678495,1
0.49666736,0.17114557,0.11399772,0.5514829,0.47168043,0.013321286,-0.021269377,0.011728015,-0.116251916,0.21036287,0.12493918,0.070816115,0.28457925,0.77561533,0.07143726,-0.016996806,0.054960046,-0.036089025,0.5205078,0.30536547,-0.03510229,0.3902111,0.0198293,0.3702961,-0.040154915,0.021341199,-0.04929014,0.76394665,0.72118306,0.05085284,0.08176191,0.3693125,0.20824677,-0.019362269,-0.062311914,0.06785568,-0.24448532,0.37829494,-0.26749638,0.2756809,1
0.26230437,0.21358064,0.24808605,0.5827701,0.36829478,0.058531687,-0.011141089,-0.013936179,0.060899246,-0.06294356,0.011175195,-0.1291212,-0.11419524,0.5128007,0.018445479,-0.0053631132,-0.023733012,-0.01999259,0.22475061,0.2096871,-0.03908652,0.2717217,-0.02018931,0.2896217,0.02986651,-0.057620984,0.06630276,0.67009777,0.662873,0.035002463,-0.0098648,0.27728254,0.14599685,0.01734683,-0.30232105,-0.044884667,0.501925,-0.09832798,0.029349752,0.11668515,1
-0.35242575,0.14887542,0.11761884,-0.046161585,0.40526944,0.04081819,-0.060320083,0.0011627119,0.010877439,0.027732538,0.011879684,0.03494289,0.02614056,0.9532091,-0.008102814,0.039575133,-0.05084124,0.04364125,0.4588443,0.3740809,-0.024944754,0.43279555,0.0700711,0.33845612,0.033315808,0.01437779,0.1907798,-0.28443018,-0.29047045,-0.040574703,0.04974459,0.20155373,0.10205745,0.013662257,0.45185268,-0.028450409,0.33792704,0.16286516,0.32332245,0.42882574,0
-0.5413586,0.32725623,0.27543893,0.20780061,0.52262884,0.024851896,-0.08572393,-0.014458668,0.039224666,-0.24678254,-0.23419908,0.09515123,-0.07817227,0.96996385,-0.023000974,-0.0952865,-0.04427581,-0.03229834,0.062990546,0.45832127,-0.06393092,0.42295504,0.00013488904,0.3947743,0.060159322,0.07546806,0.17276436,-0.19164705,-0.16978556,0.10777145,0.15861313,0.399492,0.13090464,0.049424488,0.3764369,0.0858256,0.24036747,0.35005355,0.441783,0.29217342,0
0.12839964,0.24143845,0.28940716,0.9031205,0.26585957,0.026015155,-0.016699437,0.011035096,0.013538379,0.19057909,0.07188033,0.3045859,0.4050995,0.85098714,-0.022898344,-0.17889558,-0.101198,-0.057590805,-0.002081637,0.5240197,-0.018420333,0.625067,0.12739858,0.45214322,0.15697931,0.012859146,0.14764051,0.8543408,0.8448069,0.16513081,-0.09173728,0.58562684,0.024877034,-0.08783922,0.20734553,-0.017127896,0.10859252,0.22096564,0.5753253,-0.047489773,1
-0.19549823,0.1032283,0.057163224,0.042258445,0.30197558,-0.029135458,-0.066137105,0.00041651443,0.0020533344,-0.0024658616,-0.038753707,-0.0012861446,0.088922314,0.8134253,0.0276708,-0.104296505,-0.0012331562,-0.08843758,0.22083431,0.31332228,-0.0040894407,0.23368123,-0.019454004,0.2659112,-0.02226715,0.0936609,0.047205564,-0.0067773093,-0.032258905,0.039717752,0.15640934,0.3454651,0.082212545,0.08917884,-0.05045981,0.066328056,0.23550655,0.23364322,-0.039443146,0.27286473,0
0.043714274,0.08308815,-0.06846513,0.083675526,0.12615769,0.0324943,0.012848063,0.023156876,0.0051326305,0.044075347,0.055451572,-0.08476948,0.04710877,0.5020485,0.050886616,-0.0101688355,0.0019015414,0.03841324,0.27626267,0.13656881,0.030765481,0.13029471,0.0072838566,0.14152475,-0.060653117,0.010395862,0.0028492769,0.13568428,0.07667715,-0.044355307,0.06899925,0.07581559,-0.018581301,-0.0034976716,0.16649163,0.035792373,-0.030246323,0.1624071,0.08921563,0.06078099,0
-0.57774186,0.44804507,0.39474598,0.12615635,0.8087172,0.07828464,-0.08395406,-0.01767624,-0.044684622,0.083983265,0.09221679,0.18400875,0.19868635,0.98586166,-0.092748955,-0.032536574,0.047302615,-0.060264323,0.30613658,0.5230641,-0.05638053,0.46596238,-0.028569734,0.42273262,0.039861456,-0.05224254,0.24067932,-0.14101781,-0.14467317,0.07781998,0.13463235,0.45148242,0.23683074,0.120433435,0.2027357,0.013903925,0.53577805,0.61229163,-0.16795315,0.62252486,0
0.430944,0.30694106,0.32777783,0.71898115,0.65387046,-0.030649146,-0.071719736,0.11878573,-0.09394587,0.49429902,0.35752255,0.36675343,0.49732205,0.86317873,0.016522089,-0.064401925,-0.048951607,-0.13058731,0.51341957,0.53738153,-0.05712892,0.61739767,0.17815514,0.580897,0.074056305,0.0014188448,-0.0015112467,0.8060406,0.7740768,0.11824968,0.09587688,0.3144947,0.26996174,0.031228177,0.10422815,0.20453031,-0.558625,0.28134465,0.09385991,-0.09770317,1
0.049150765,0.15744492,0.19206604,-0.1218289,0.56591356,0.077524625,-0.08535587,0.0037988876,-0.007683122,0.04983789,-0.100902736,0.19881663,0.20452946,0.93205595,-0.055391844,-0.0009543781,-0.04524537,-0.114352204,0.6583738,0.44148445,-0.030077443,0.45242587,0.07592039,0.41476852,0.08349099,0.069901116,0.07505713,-0.016181175,-0.044366103,0.034791585,0.02235617,0.48701882,0.15747413,-0.024498204,-0.049770623,0.06162983,0.05007952,0.1284767,-0.012527738,0.3852927,0
0.1737645,0.0403769,0.013262994,-0.22929595,0.53224206,0.06641152,0.056829896,-0.03844222,-0.066193484,0.038500752,0.030646782,0.19943474,0.15733212,0.9626523,-0.09043033,-0.028239377,-0.042202253,0.02354765,0.78241867,0.48261434,-0.044684555,0.51109236,0.097798906,0.45674562,0.08736494,0.03116434,0.10379483,-0.081135966,-0.10410098,0.08227579,0.05176761,0.22916386,0.20164123,-0.06541569,0.100495875,0.28936684,0.13896234,0.7690298,-0.20842007,0.010787871,0
0.4332174,0.16953555,0.20800735,0.5515995,0.44420534,0.014808847,-0.0605479,0.024443097,0.03416498,0.036204297,-0.0026830593,0.04737327,0.04648001,0.61341643,-0.05649936,0.03011111,-0.015272935,-0.12173106,0.38920233,0.3934275,-0.060430367,0.3516568,0.07081986,0.38378355,0.0007652862,0.0059116017,0.018154107,0.71775126,0.7006309,0.062748246,-0.03183964,0.30169418,-0.14486502,0.0025845657,-0.12309427,0.26850381,0.20088804,-0.0449563,0.26668394,-0.07894911,1
0.3247492,0.16708604,0.08403791,0.41315416,0.19358228,-0.00944964,0.020743579,0.088121764,-0.020877412,0.057471454,0.0045414926,0.0003408827,0.094935454,0.5018066,-0.024152625,0.025802646,0.04945161,-0.019491896,0.2825649,0.2687522,-0.0054261824,0.26773638,0.0733961,0.24563615,-0.043433093,-0.041274395,-0.019235183,0.5998746,0.5999582,0.008963464,0.05186585,0.11639069,-0.042422164,-0.04735911,0.09597904,0.07106035,0.0061374395,0.029341107,0.063566245,0.10375556,1
0.6854246,0.17996857,0.30681366,0.36916506,0.5751952,0.004490118,-0.017620863,0.005875696,-0.05314474,0.1137009,0.036557496,-0.0010366474,0.10372555,0.6136879,-0.08051039,-0.08693328,0.035217587,0.017531496,0.71805555,0.37723035,0.062512465,0.33340305,0.061530374,0.2682865,-0.05132614,-0.035628024,0.075012214,0.714627,0.7360903,0.0023235972,0.033008676,-0.073939495,-0.09435697,0.0013822182,0.5005656,0.08511188,0.21932986,-0.16863494,0.44627625,0.036529534,1
-0.11085067,0.27035555,0.23891106,0.1758231,0.6060523,0.08490526,-0.09747535,0.06292761,0.025244432,0.25452957,0.20149781,0.22645806,0.28717706,0.8874546,-0.015129421,-0.11044599,-0.06339856,-0.07959787,0.30880556,0.4008224,-0.058792647,0.36112085,0.07958398,0.36182383,0.03736699,0.10492162,0.14356093,0.12278961,0.057386942,0.04333361,0.024722867,-0.015197186,0.051418267,-0.04971744,0.1612832,0.18557617,0.4552944,-0.10181151,0.2987806,0.23399743,0
0.44796664,0.0057321903,-0.034453727,0.0060854037,0.42578986,0.0415217,-0.0719414,0.00091787125,-0.06608212,0.2699627,0.2600164,-0.0029220162,0.09077559,0.8611181,0.0025440026,-0.032572266,0.037118528,0.0040969173,0.7188939,0.3200093,0.0866295,0.2539362,0.03989346,0.38472122,-0.08990662,-0.0379992,0.17223793,0.24854708,0.2479081,-0.01118406,0.057135843,0.05760451,-0.0049080937,0.07608769,0.17435208,0.27401152,0.35525376,0.2159378,0.34773764,0.009522191,0
-0.13319755,0.27661458,0.3480055,0.0028276062,0.64234114,0.04786481,-0.018949017,0.07871924,-0.0009753515,-0.064735256,-0.10904359,0.14977401,0.16278228,0.88616323,-0.07981702,-0.011828832,-0.06267395,-0.043034345,0.37709287,0.311444,-0.031161603,0.32355803,-0.0077211363,0.28787488,-0.023118962,0.009550411,0.039031714,0.06922383,0.0063486067,0.11389258,0.04416502,0.15720472,0.052893646,-0.013800408,0.29098576,0.3446786,-0.06578317,0.39995793,-0.14633192,0.23518392,0
-0.11542007,0.4283724,0.43479016,0.4103275,0.838673,0.07511768,0.08956911,0.17515841,-0.07732791,-0.16325024,-0.38892835,0.40937972,0.13867368,0.98617876,-0.033185348,-0.09937131,-0.019951023,-0.17104323,0.6189037,0.5545964,-0.042329192,0.544253,-0.013202206,0.54878044,0.17812549,0.1655565,0.35494372,0.2646735,0.19574232,0.17095943,-0.037270367,0.117687166,0.42301765,-0.16830832,-0.09884134,0.44763464,0.63417006,0.90461606,0.13838243,-0.30212757,0
-0.03014634,0.27935866,0.14167751,0.09901685,0.5869539,0.120583005,-0.11522471,-0.010696621,0.019131964,-0.12681933,-0.061599728,-0.053192396,-0.14189503,0.81873506,0.050189976,0.040862393,-0.012855717,-0.043781262,0.5507432,0.30599847,-0.14489526,0.23691133,-0.08283218,0.21793586,0.041473474,-0.03533605,0.20572852,0.0934472,0.0149069335,0.011470154,0.008494348,0.056230895,0.17408954,0.06902109,0.18415691,0.10074754,0.12817088,0.48381314,0.08077645,-0.01697055,0
0.06427789,0.15266663,0.22787616,0.39523718,0.34732795,0.0046889624,0.0030163138,0.05255148,-0.028860245,0.14887574,0.12979217,0.12353491,0.16695663,0.4376069,-0.032977227,0.009602631,-0.09294636,-0.034492917,0.056155164,0.24581996,0.050594628,0.25004554,-0.013364519,0.23230761,0.048027862,0.039863043,0.042966288,0.44970593,0.45183098,-0.043124896,0.011409435,0.16511041,0.029331222,-0.05407389,0.06615715,0.14343134,-0.16831473,0.091213614,0.027027221,0.049575064,1
0.16708274,-0.2989933,-0.26303214,0.048963115,0.0110832425,0.06662167,-0.082368456,0.02352795,-0.03209099,0.24920997,0.10723256,0.21467856,0.3355792,0.9973252,-0.030158201,0.0075494256,-0.106702216,0.009057445,0.87438446,0.5666027,0.048835568,0.6590663,0.14209509,0.6507615,0.08541977,0.06018013,0.20172822,0.2037549,-0.030673051,0.025201028,-0.09149911,-0.14571586,0.13616878,0.058942508,0.81703025,0.14660741,0.5474118,0.93555427,0.17951769,0.19036545,0
-0.10609752,0.23825528,0.32000425,0.19838943,0.632977,0.091163926,-0.14002801,-0.09826714,0.063739754,-0.40683097,-0.369647,0.16185759,-0.2520794,0.9695257,-0.028592987,-0.03851321,-0.12704861,0.032239903,0.6115271,0.5128239,-0.08212343,0.4724089,0.054402806,0.46397462,0.14311928,0.08299527,0.09096772,0.06289697,0.11301628,-0.043535557,0.06038748,0.33010694,0.33158654,-0.1496121,0.30063787,-0.30830538,0.6321606,-0.17452303,0.69180286,0.11927475,0
-0.07656669,0.5942975,0.6514902,0.7712879,0.88809013,0.045175605,-0.005280185,0.0022885452,-0.009594703,-0.006952466,-0.03882618,0.35207567,0.33242872,0.92399436,-0.08918945,-0.17597125,-0.12646726,-0.13665786,0.0808671,0.5411384,-0.004415822,0.61793625,0.08020387,0.6192876,0.09537468,-0.059085317,0.24394664,0.7645733,0.74717146,0.22987475,0.11413217,0.5079697,0.2362281,0.09782739,-0.24291335,0.31891918,-0.0071421037,0.5823388,0.052042805,-0.085182495,1
-0.51187694,0.33921084,0.3438102,0.20035107,0.5307735,0.11208248,-0.019086713,-0.053646762,0.06604565,0.10774927,0.16174944,0.20502223,0.12696666,0.95533365,-0.0871713,-0.023327153,-0.04229546,0.018011015,0.16216171,0.45774522,-0.027836014,0.43151894,-0.028304439,0.34963897,0.02699472,0.058211237,0.032851968,-0.051400237,-0.08838609,0.08347682,0.07298216,-0.07088759,0.15804408,0.031922843,0.5532068,0.086159974,0.13426888,0.3743884,-0.0047558895,0.34212834,0
0.17470627,0.29865652,0.18108232,0.6148307,0.44452322,-0.022945477,-0.061544094,0.055148765,-0.016066926,0.16240044,0.14774147,0.05644826,0.17451897,0.4629205,0.024063433,0.03846849,-0.042991623,-0.008262293,0.14282368,0.2413037,-0.031504847,0.25051153,0.014351254,0.30810487,0.050803393,-0.072989725,-0.03436177,0.61198527,0.6150853,0.0032344013,0.08311116,-0.010842722,0.049732186,-0.011050313,0.32125133,0.113230675,-0.16087875,0.11742957,0.10801412,0.04497514,1
0.1418186,0.4429003,0.4441923,0.69815546,0.6512265,0.09893669,-0.0026023628,0.09641884,-0.032807115,0.22068785,0.06300841,0.14721937,0.3107913,0.8701703,-0.11607693,-0.0620765,0.05689228,0.020799479,0.20459583,0.46567228,-0.006379987,0.45111844,0.07384935,0.32262725,0.03090655,0.10018242,0.045714255,0.60424554,0.595169,0.056710232,0.039425522,0.16381797,-0.24861197,-0.102836855,0.78132474,0.175417,-0.27876213,0.124103464,0.5850559,0.23545876,1
0.42776927,0.15903237,0.1354226,0.6402066,0.18728125,-0.0028418077,-0.0027331717,0.052644286,-0.051148467,0.2495384,0.15386319,0.24597976,0.20129044,0.4126381,-0.08064291,-0.0058201454,0.0013271543,0.05621347,0.25968966,0.3142483,-0.014188068,0.3511542,0.08182254,0.3168068,0.039484784,-0.0013378813,-0.063806176,0.76145834,0.7598411,-0.03837856,0.008824844,0.10622236,0.03492013,-0.103943124,0.1839981,0.072804734,-0.27003893,0.13206008,0.09752411,-0.063711844,1
0.13648488,0.37199947,0.48045248,0.6896931,0.555611,-0.019750094,-0.020850463,0.069879025,-0.1112631,0.014136131,-0.079153664,0.30523494,0.25792783,0.65325534,0.05942998,-0.053531617,0.0051114075,0.05072502,0.10608819,0.3464885,-0.04316902,0.41012555,0.09204075,0.43818063,-0.024911188,-0.036231916,0.083943956,0.72220576,0.7103187,0.057622213,0.049592678,0.15091974,0.13137181,-0.07787809,-0.10076705,0.07380912,0.28574377,-0.22176714,0.04655117,0.21859671,1
0.5756048,0.5860152,0.69369125,0.6595376,0.9406843,0.08215195,-0.19575797,-0.008080887,0.054584548,-0.2273888,-0.33256048,0.18484883,0.010344757,0.92021525,-0.04954432,-0.13839374,-0.21525978,-0.14220668,0.7016012,0.621703,-0.13796519,0.6214591,0.15206823,0.6643584,0.12911743,-0.09027771,0.2809287,0.79009247,0.8465509,0.17545655,0.103204586,0.42092815,0.20643052,0.110093705,-0.64359784,0.24741092,0.53551525,-0.08656071,-0.09847786,0.27771774,1
0.052267306,0.35231212,0.31530207,0.4874722,0.67502344,-0.007964159,-0.010756863,-0.02337191,0.067079864,0.109956786,0.13365716,-0.0033002004,0.10861149,0.6680763,-0.042899594,0.1200327,-0.0956363,-0.09235404,0.24604815,0.24541633,0.07563806,0.37062612,-0.026182903,0.29616523,0.04264479,0.025390148,0.067613766,0.5713443,0.5104687,0.10668658,-0.00069933373,-0.031282183,0.21418874,0.0059558293,0.11024917,0.29475892,-0.279424,0.5185086,-0.19768946,-0.08669234,1
-0.031268213,0.10998236,0.071014196,-0.03124669,0.32286435,0.02633782,0.025947092,-0.014210397,0.0131470775,0.023228602,0.035869673,0.07051326,0.07792472,0.6496663,0.02180702,-0.009617941,-0.07061863,-0.029804634,0.3007781,0.23284289,-0.0022939069,0.18047914,-0.01446778,0.22088565,0.0070380634,0.021302745,0.06732106,0.030512135,-0.004040264,0.03019236,-0.005533274,0.05417511,0.080381155,-0.023729052,0.011239069,0.1968755,0.05457319,0.20279196,-0.11864617,0.08953702,0
0.10388145,0.092813745,0.022488726,0.019090846,0.29087806,-0.007685022,0.01821826,-0.019132935,0.01440095,0.020529462,-0.0360773,-0.022840293,-0.010638113,0.71197844,0.030418025,0.058987428,0.03562247,0.012361862,0.46212643,0.22698198,0.04214171,0.19059955,0.0016500376,0.20869422,0.022821661,0.04880489,0.044092704,0.11924002,0.07599525,-0.018610597,0.084394544,-0.24927336,0.005574705,0.06545704,0.25536755,0.106470674,0.21228044,0.25716984,-0.13403066,0.2043277,0
0.16840008,0.48525324,0.4829788,0.83984,0.7232766,0.20319718,-0.006866336,-0.03459578,-0.047794417,-0.12057795,-0.14452673,0.35975033,0.20082575,0.7897642,0.029986175,-0.23744918,-0.110056795,-0.036868285,0.10536884,0.4841276,-0.07854698,0.5068041,0.042588614,0.48448557,0.1692786,0.052419167,0.12893528,0.79683036,0.8393675,0.13556695,0.03301459,-0.028591402,0.09271663,-0.10389974,0.40577707,-0.19264914,0.3101988,-0.5819746,0.5913695,0.18603954,1
-0.14915268,0.22360297,0.18799533,0.032456145,0.54618096,0.06533694,-0.08134952,0.014171092,-0.07325266,0.04242017,-0.030905522,-0.16271889,0.12693001,0.95668155,-0.008397955,-0.023331638,0.069018446,-0.04677756,0.5495468,0.37875453,-0.099990174,0.4130668,0.03900859,0.37917995,0.0261564,-0.0009844989,0.08060305,-0.03721027,-0.08042226,0.053261563,0.08142326,0.6942831,-0.07659463,0.022373859,0.3460097,0.003793812,0.027017787,0.16559003,0.48941773,0.46336734,0
-0.053856615,0.20047978,0.06743362,-0.19987784,0.5168488,0.062202014,0.036249213,0.087821916,-0.068770096,0.060664903,-0.03728615,-0.058061868,0.07439813,0.8936679,-0.037280977,0.044379428,-0.03115534,0.03897389,0.60437024,0.27908918,-0.057845704,0.30884218,0.03322543,0.25260755,-0.012295674,-0.048390664,0.06859845,-0.15220773,-0.18664254,0.0025462229,0.056730717,0.19773898,0.04213772,0.012066827,0.35227418,0.15063569,0.06448437,0.503681,0.3427664,0.08779367,0
-0.23736107,0.25211874,0.23072395,-0.04494276,0.53106934,0.071540505,0.065603405,-0.081080526,0.046810236,-0.039213616,-0.025106573,0.15324226,0.15377136,0.8665274,-0.034119435,0.030441878,-0.016297352,0.030367672,0.41545993,0.28969365,0.013559144,0.32207713,0.06885137,0.32376212,-0.023276653,-0.0022508055,0.20074125,-0.164695,-0.15029632,0.0725009,0.12429579,0.45162126,0.34924725,0.04141109,0.006489292,0.08264419,0.017759865,0.32145172,0.4175869,-0.024992352,0
0.46480778,0.4766195,0.6896762,0.89672905,0.81650954,0.15157998,-0.04734851,0.028535344,0.07699364,-0.124444775,-0.09892494,0.20574775,0.117683716,0.558231,-0.11987135,-0.018779332,-0.098827116,-0.095845185,0.21941087,0.48023698,0.0134247,0.5000297,0.055646267,0.4771755,0.043393366,0.096295625,0.1628985,0.89122075,0.90356827,0.03803884,-0.052439272,0.26624188,0.06989004,-0.103971764,0.2998832,0.27408093,-0.0008377971,0.16998552,0.50796336,-0.2460543,1
-0.10710098,0.29026055,0.24147378,0.57858324,0.41319752,0.010569957,-0.016021732,0.037286,-0.084794834,-0.100267746,-0.092354275,0.08296184,0.03805168,0.7201444,-0.042053033,-0.017045531,-0.012929216,-0.054828614,-0.026937738,0.28087986,-0.0002201721,0.27161697,-0.054214556,0.30548358,0.026754657,0.031205153,0.002086642,0.5066229,0.52656215,0.036315862,0.0071795466,0.17781836,0.031460363,0.04407971,0.09811217,0.06944203,0.11408219,0.26908085,-0.06272012,0.20247088,1
-0.029146047,0.21080576,-0.016877547,0.06669545,0.3480431,0.067140944,-0.018581841,0.05661827,-0.010929623,0.22235914,0.18468565,-0.009148134,0.14034098,0.7896153,-0.0112724705,0.060264066,-0.037718885,-0.06829283,0.50346804,0.23528066,-0.019237112,0.32441106,0.008616957,0.27455282,0.022352515,-0.026334494,0.00950828,0.17218782,0.06848159,0.044407595,0.088931285,0.39548662,-0.15101364,-0.012461794,0.294535,-0.11677572,0.046871,0.06687057,0.43550277,0.19985382,0
-0.36888912,0.04944986,0.17593572,0.2595924,0.38315052,0.08223975,-0.12042478,0.062212784,-0.048820175,0.21328941,0.222186,0.15180437,0.25257257,0.96952814,0.0071996846,-0.09709053,-0.05668739,-0.12122699,0.23039621,0.4493389,-0.027427036,0.4279189,-0.067040585,0.41103196,0.023835253,0.111903936,0.0934519,0.03245639,0.008797888,0.094222076,-0.01623218,0.60019225,-0.036072023,0.046674952,0.26221135,0.13652964,0.39139408,0.2219158,0.13200292,0.6096611,0
0.10725587,0.1514515,0.16948344,-0.02837553,0.5468403,-0.0016513154,0.03202046,0.06405324,-0.038387712,0.39458638,0.23468667,0.21843638,0.30615166,0.9095602,0.018194567,0.050016794,-0.036132313,-0.030875072,0.678883,0.44103557,-0.028081639,0.45830992,0.09340448,0.3587572,0.044595912,-0.021833105,0.11575314,0.06469461,0.002230119,0.04746919,0.02759143,0.10547509,-0.005690342,0.032138098,0.08916673,0.25011286,0.07498527,0.37360576,-0.0066784485,0.0074189976,0
